group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,species_code,size_bin,total,num_plots_sampled,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,site_type,last_updated
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,160,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,210,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,170,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,280,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,130,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,180,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,290,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,140,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-05-27,2017-05-27,sea_star,PISOCH,190,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,HENSPP,NM,38,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,LEPTAS,NM,10,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,ORTKOE,NM,4,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,240,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,100,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,60,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,160,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,250,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,120,5,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,70,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,200,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,260,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,130,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,80,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,220,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,280,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,140,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,90,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,230,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,50,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2017,NONE,NONE,NONE,2017-08-20,2017-08-20,sea_star,PISOCH,150,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,DERIMB,NM,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,HENSPP,NM,7,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,LEPTAS,NM,13,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,ORTKOE,NM,13,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,200,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,110,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,210,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,120,4,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,60,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,130,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,170,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PISOCH,100,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-05-19,2018-05-19,sea_star,PYCHEL,NM,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,EVATRO,NM,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,HENSPP,NM,23,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,LEPTAS,NM,11,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,ORTKOE,NM,5,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,200,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,260,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,140,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,210,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,290,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,150,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,220,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,300,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,180,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,230,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,100,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,90,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,190,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,250,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PISOCH,120,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,PYCHEL,NM,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2018,NONE,NONE,NONE,2018-08-12,2018-08-12,sea_star,SOLSPP,NM,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,HENSPP,NM,17,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,LEPTAS,NM,187,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,ORTKOE,NM,5,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,PISOCH,220,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,PISOCH,120,4,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,PISOCH,80,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,PISOCH,130,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,PISOCH,140,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,PISOCH,180,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,PYCHEL,NM,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-01-19,2019-01-19,sea_star,SOLSPP,NM,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,HENSPP,NM,33,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,LEPTAS,NM,119,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,ORTKOE,NM,3,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,230,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,140,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,250,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,170,4,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,190,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,110,2,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,220,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2019,NONE,NONE,NONE,2019-08-30,2019-08-30,sea_star,PISOCH,120,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
FEIRO,Freshwater Bay,FRE,48.15049362,-123.63699,48.15049362,-123.63699,3850,2020,NONE,NONE,NONE,2020-03-07,2020-03-07,sea_star,EVATRO,NM,1,0,TS30,Washington,WA Salish Sea,WA Salish Sea,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
